CustomerID,TotalInvestments,TotalAmount,AvgAmount,TotalROI,AvgROI,FirstInvestment,LastInvestment,DaysActive,IsChurnRisk,InvestmentFrequency,ROI_Ratio,Gender,Age,Region,RiskProfile,JoinDate,PreferredInvestmentType,CustomerAgeDays,CustomerAgeMonths,CLV,Segment
INV01036,6,24322.8,4053.7999999999997,-1712.7800000000002,-285.46333333333337,2021-01-23,2024-08-10,1295,False,259.0,-7.041870179420133,Female,54,Port Harcourt,Medium,2020-07-20,Fixed Income,1761,57.85151116951379,-29.606486768881325,0.0
INV01037,7,141447.85,20206.835714285717,-3369.0300000000007,-481.2900000000001,2020-09-22,2024-06-27,1374,False,229.0,-2.3818177512065404,Male,65,Enugu,Medium,2020-07-20,Real Estate,1761,57.85151116951379,-58.23581669505964,3.0
INV01038,4,15043.23,3760.8075,429.95000000000005,107.48750000000001,2021-08-24,2024-10-01,1134,False,378.0,2.858096299797318,Male,49,Enugu,Low,2021-06-11,Stocks,1435,47.1419185282523,9.120333101045297,1.0
INV01039,4,83937.52,20984.38,8386.5,2096.625,2023-03-10,2024-07-10,488,False,162.66666666666666,9.991360240331142,Male,26,Port Harcourt,Low,2021-11-25,Fixed Income,1268,41.65571616294349,201.32891167192432,3.0
INV01040,7,64947.32,9278.18857142857,10121.87,1445.9814285714288,2023-02-07,2024-06-09,488,False,81.33333333333333,15.584738523467944,Male,40,Abuja,Low,2023-01-30,Crypto,837,27.496714848883048,368.1119746714457,0.0
INV01041,3,4878.1,1626.0333333333335,268.92,89.64,2021-07-11,2024-01-15,918,True,459.0,5.512802115577786,Male,25,Lagos,Low,2020-09-02,Mutual Fund,1717,56.40604467805519,4.767574140943506,1.0
INV01042,1,10507.52,10507.52,998.89,998.89,2023-05-11,2023-05-11,0,True,,9.506429680838103,Female,38,Kano,Medium,2023-04-29,Stocks,748,24.57293035479632,40.65001550802139,
INV01043,1,6642.23,6642.23,757.24,757.24,2020-10-28,2020-10-28,0,True,,11.400388122663625,Female,30,Abuja,Low,2020-02-21,Stocks,1911,62.779237844940866,12.061949555206699,
INV01044,4,38005.8,9501.45,17848.629999999997,4462.157499999999,2023-09-06,2024-12-06,457,False,152.33333333333334,46.9629109241221,Male,39,Port Harcourt,High,2023-07-28,Crypto,658,21.616294349540077,825.702579331307,2.0
INV01045,3,13376.220000000001,4458.740000000001,802.0,267.3333333333333,2023-02-22,2024-08-14,539,False,269.5,5.995714783399196,Female,30,Abuja,Medium,2021-01-31,Fixed Income,1566,51.4454664914586,15.589323116219669,1.0
INV01046,7,103811.51000000001,14830.215714285716,8553.24,1221.8914285714286,2023-12-14,2024-12-16,368,False,61.333333333333336,8.23920199214904,Female,62,Lagos,Low,2023-10-18,Stocks,576,18.922470433639948,452.014975,0.0
INV01047,6,65707.26,10951.21,465.74999999999994,77.62499999999999,2023-12-03,2024-12-28,391,False,78.2,0.7088257827217266,Female,36,Lagos,Medium,2023-10-25,Fixed Income,569,18.69250985545335,24.91639718804921,0.0
INV01048,4,92935.33,23233.8325,3508.0599999999995,877.0149999999999,2022-11-20,2024-12-17,758,False,252.66666666666666,3.774732386488539,Male,30,Lagos,High,2022-05-22,Real Estate,1090,35.808147174770035,97.96820770642202,3.0
INV01049,2,7936.76,3968.38,-2791.21,-1395.605,2024-01-04,2024-08-30,239,False,239.0,-35.16812906022105,Female,30,Port Harcourt,Low,2023-09-25,Crypto,599,19.678055190538764,-141.8437936560935,1.0
INV01050,9,82191.90000000001,9132.433333333334,19763.969999999998,2195.9966666666664,2022-02-18,2024-06-03,836,False,104.5,24.046128633113476,Male,41,Lagos,Medium,2021-06-23,Stocks,1423,46.747700394218136,422.7795128601545,0.0
INV01051,2,7395.030000000001,3697.5150000000003,188.59,94.295,2023-09-27,2023-10-23,26,True,26.0,2.5502263006370494,Female,55,Kano,Low,2023-04-26,Mutual Fund,751,24.67148488830486,7.644047403462051,1.0
INV01052,8,98714.76999999999,12339.346249999999,7584.51,948.06375,2023-01-19,2024-12-14,695,False,99.28571428571429,7.683257530762622,Female,45,Kano,Medium,2022-10-28,Stocks,931,30.584756898817343,247.9833344790548,0.0
INV01053,8,101101.83,12637.72875,4925.01,615.62625,2021-03-05,2024-09-30,1305,False,186.42857142857142,4.871336156823274,Female,47,Port Harcourt,Medium,2021-02-18,Fixed Income,1548,50.85413929040735,96.84580387596901,0.0
INV01054,3,27169.17,9056.39,189.25,63.083333333333336,2024-02-13,2024-12-26,317,False,158.5,0.6965615806445321,Female,20,Kano,Low,2023-05-28,Crypto,719,23.62023653088042,8.01219749652295,1.0
INV01055,4,16835.870000000003,4208.967500000001,7701.429999999999,1925.3574999999998,2022-01-01,2024-06-27,908,False,302.6666666666667,45.74417597664984,Female,32,Abuja,Medium,2020-11-13,Crypto,1645,54.040735873850196,142.51156790273555,2.0
INV01056,6,77672.87,12945.478333333333,4170.2300000000005,695.0383333333334,2023-06-13,2024-08-27,441,False,88.2,5.368966023786684,Male,44,Abuja,Low,2022-09-06,Mutual Fund,983,32.29303547963206,129.13713245167855,0.0
INV01057,2,24261.97,12130.985,5799.26,2899.63,2024-02-29,2024-06-24,116,False,116.0,23.902675668958455,Female,56,Abuja,Low,2022-08-22,Stocks,998,32.78580814717477,176.88324088176353,2.0
INV01058,7,35461.04,5065.862857142857,3923.1000000000004,560.4428571428572,2023-03-13,2024-09-30,567,False,94.5,11.063127308166935,Male,66,Enugu,Medium,2023-01-19,Stocks,848,27.8580814717477,140.82448584905663,0.0
INV01059,4,44306.74,11076.685,5611.83,1402.9575,2022-02-22,2024-02-19,727,True,242.33333333333334,12.66586076971585,Female,36,Abuja,Low,2021-09-04,Stocks,1350,44.349540078843624,126.53637422222222,1.0
INV01060,8,87818.76000000001,10977.345000000001,10676.76,1334.595,2023-10-01,2024-08-04,308,False,44.0,12.15772119761199,Female,28,Enugu,High,2023-08-09,Real Estate,646,21.22207621550591,503.0968643962849,0.0
INV01061,3,22823.48,7607.826666666667,384.41999999999996,128.14,2023-01-31,2023-11-29,302,True,151.0,1.684318079451512,Male,40,Port Harcourt,Low,2022-11-20,Real Estate,908,29.829172141918527,12.887384140969163,1.0
INV01062,7,97168.85,13881.264285714287,4263.0599999999995,609.0085714285714,2023-04-30,2024-11-18,568,False,94.66666666666667,4.387270200275087,Female,48,Port Harcourt,Medium,2023-03-30,Mutual Fund,778,25.558475689881732,166.7963321336761,0.0
INV01063,5,78921.59,15784.318,23635.019999999997,4727.003999999999,2022-07-03,2023-05-22,323,True,80.75,29.947470647765712,Female,34,Port Harcourt,Medium,2022-04-28,Crypto,1114,36.596583442838366,645.8258606822262,2.0
INV01064,5,59851.729999999996,11970.346,17591.489999999998,3518.298,2023-06-27,2023-12-15,171,True,42.75,29.391781991932397,Female,66,Lagos,Low,2022-07-27,Crypto,1024,33.63994743758213,522.9345269531249,2.0
INV01065,5,52678.89,10535.778,2036.7699999999998,407.3539999999999,2023-04-20,2024-11-26,586,False,146.5,3.866387465643258,Male,40,Abuja,Low,2022-10-04,Stocks,955,31.373193166885674,64.92071078534032,0.0
INV01066,1,26703.12,26703.12,7895.66,7895.66,2024-05-25,2024-05-25,0,False,,29.56830512689154,Male,22,Abuja,Medium,2020-02-10,Stocks,1922,63.14060446780552,125.04885036420396,
INV01067,5,39962.87,7992.5740000000005,1977.9099999999999,395.582,2023-06-20,2024-04-28,313,True,78.25,4.949369252008176,Male,39,Lagos,Medium,2023-06-06,Fixed Income,710,23.324572930354794,84.7994090140845,0.0
INV01068,4,29460.59,7365.1475,10635.27,2658.8175,2022-12-18,2024-08-31,622,False,207.33333333333334,36.0999898508482,Female,54,Abuja,Low,2022-06-07,Stocks,1074,35.282522996057814,301.43167486033525,2.0
INV01069,3,27262.8,9087.6,5059.450000000001,1686.4833333333336,2023-01-08,2024-08-13,583,False,291.5,18.558071804803618,Female,69,Lagos,Medium,2022-10-16,Fixed Income,943,30.97897503285151,163.3188313891835,1.0
INV01070,3,15925.27,5308.423333333333,750.28,250.09333333333333,2021-07-23,2023-04-08,624,True,312.0,4.71125450306337,Male,45,Lagos,Medium,2020-05-04,Fixed Income,1838,60.381077529566355,12.425747116430903,1.0
INV01071,3,24369.510000000002,8123.170000000001,683.61,227.87,2023-11-19,2024-11-22,369,False,184.5,2.8051856602779455,Male,61,Enugu,Medium,2023-07-27,Mutual Fund,659,21.64914586070959,31.576765402124433,1.0
INV01072,1,13219.7,13219.7,715.5,715.5,2023-02-16,2023-02-16,0,True,,5.412376982836221,Female,52,Abuja,Medium,2022-06-27,Mutual Fund,1054,34.62549277266754,20.663965844402277,
INV01073,5,54227.10999999999,10845.421999999999,9820.29,1964.0580000000002,2023-01-25,2024-05-06,467,True,116.75,18.109558115857553,Male,55,Port Harcourt,High,2022-11-10,Mutual Fund,918,30.157687253613666,325.6314026143791,0.0
INV01074,4,58289.33,14572.3325,6220.76,1555.19,2022-07-24,2023-12-29,523,True,174.33333333333334,10.67221050576495,Female,45,Port Harcourt,Medium,2021-07-26,Crypto,1390,45.663600525624176,136.23016863309354,3.0
INV01075,2,33568.56,16784.28,19673.63,9836.815,2024-01-26,2024-07-03,159,False,159.0,58.60730993524894,Male,63,Enugu,Low,2023-07-31,Crypto,655,21.517739816031536,914.2981636641223,2.0
INV01076,6,37116.329999999994,6186.054999999999,1450.4,241.73333333333335,2023-03-06,2024-12-17,652,False,130.4,3.9077139361569433,Male,45,Kano,Low,2022-12-28,Fixed Income,870,28.580814717477004,50.74732873563219,0.0
INV01077,6,62167.24,10361.206666666667,-7814.129999999999,-1302.3549999999998,2021-11-16,2024-08-14,1002,False,200.4,-12.569530189855621,Female,20,Enugu,Medium,2021-01-26,Mutual Fund,1571,51.60972404730617,-151.4080949713558,0.0
INV01078,3,32218.12,10739.373333333333,1473.16,491.05333333333334,2023-11-29,2024-11-02,339,False,169.5,4.5724579832715255,Female,30,Port Harcourt,High,2023-11-23,Real Estate,540,17.73981603153745,83.04257481481481,1.0
INV01079,4,50348.67,12587.1675,25587.84,6396.96,2021-02-01,2023-12-12,1044,True,348.0,50.821282866061814,Male,60,Port Harcourt,Medium,2020-07-19,Crypto,1762,57.88436268068331,442.0509929625426,2.0
INV01080,4,34850.63,8712.6575,4406.83,1101.7075,2021-07-21,2024-02-05,929,True,309.6666666666667,12.644907710420156,Male,25,Enugu,Medium,2021-06-15,Crypto,1431,47.010512483574246,93.74137330538085,1.0
INV01081,4,51595.05,12898.7625,-5475.43,-1368.8575,2021-01-07,2022-11-21,683,True,227.66666666666666,-10.612316491601423,Male,34,Lagos,Low,2020-08-15,Real Estate,1735,56.99737187910644,-96.06460472622479,1.0
INV01082,3,59181.13,19727.04333333333,26406.64,8802.213333333333,2023-12-04,2024-11-16,348,False,174.0,44.62003344647187,Male,32,Lagos,Low,2022-12-18,Crypto,880,28.90932982917214,913.4296836363636,2.0
INV01083,2,24981.47,12490.735,436.53,218.265,2022-02-14,2022-09-07,205,True,205.0,1.7474151841344803,Male,39,Abuja,Medium,2022-01-17,Mutual Fund,1215,39.91458607095926,10.936603456790124,1.0
INV01084,2,29374.06,14687.03,731.76,365.88,2023-04-02,2024-01-11,284,True,284.0,2.491177590023306,Female,63,Lagos,High,2022-07-22,Mutual Fund,1029,33.8042049934297,21.6470110787172,3.0
INV01085,3,10192.04,3397.346666666667,2070.74,690.2466666666666,2021-12-03,2022-03-13,100,True,50.0,20.317227954364384,Male,55,Lagos,High,2020-01-03,Crypto,1960,64.38896189224704,32.15986,1.0
INV01086,2,18194.969999999998,9097.484999999999,8.419999999999995,4.209999999999997,2023-05-16,2023-12-28,226,True,226.0,0.04627652587500829,Female,33,Port Harcourt,Medium,2022-07-05,Fixed Income,1046,34.36268068331143,0.24503326959847022,1.0
INV01087,3,104455.01000000001,34818.33666666667,-20711.1,-6903.7,2023-01-04,2023-08-21,229,True,114.5,-19.827770826885178,Other,36,Port Harcourt,Medium,2022-03-27,Fixed Income,1146,37.64783180026281,-550.1272984293194,3.0
INV01088,2,37376.090000000004,18688.045000000002,1333.82,666.91,2021-10-22,2024-01-04,804,True,804.0,3.5686450883439114,Male,57,Abuja,Medium,2021-05-20,Fixed Income,1457,47.8646517739816,27.86649334248456,3.0
INV01089,5,42980.4,8596.08,4791.009999999999,958.2019999999999,2023-03-04,2024-10-29,605,False,151.25,11.14696466296265,Female,66,Abuja,Low,2022-02-28,Stocks,1173,38.534822601839686,124.32936436487637,0.0
INV01090,4,28234.629999999997,7058.657499999999,-721.5300000000002,-180.38250000000005,2022-01-23,2024-04-13,811,True,270.3333333333333,-2.555478856992283,Male,56,Enugu,Medium,2020-03-24,Crypto,1879,61.727989487516425,-11.688862799361367,1.0
INV01091,4,9902.98,2475.745,511.23,127.8075,2021-06-07,2024-01-15,952,True,317.3333333333333,5.162385463769493,Female,20,Abuja,High,2021-03-04,Stocks,1534,50.39421813403416,10.144616166883965,1.0
INV01092,4,35231.61,8807.9025,-42464.85,-10616.2125,2023-08-07,2024-10-25,445,False,148.33333333333334,-120.53054061395434,Male,26,Abuja,High,2023-08-02,Crypto,653,21.45203679369251,-1979.5253200612556,1.0
INV01093,4,6804.76,1701.19,148.24,37.06,2024-05-17,2024-08-22,97,False,32.333333333333336,2.178475067452783,Female,68,Lagos,Medium,2023-12-10,Mutual Fund,523,17.181340341655716,8.627964818355641,0.0
INV01094,6,22419.83,3736.638333333334,5398.64,899.7733333333334,2021-06-13,2024-12-02,1268,False,253.6,24.07975439599676,Male,39,Lagos,High,2021-01-02,Crypto,1595,52.398160315374504,103.0310981818182,0.0
INV01095,3,32670.6,10890.199999999999,11512.119999999999,3837.373333333333,2023-09-05,2024-09-17,378,False,189.0,35.236940858141566,Male,27,Kano,Low,2022-02-08,Crypto,1193,39.19185282522996,293.7375798826488,2.0
INV01096,4,73103.24,18275.81,6495.759999999999,1623.9399999999998,2022-10-02,2024-02-02,488,True,162.66666666666666,8.88573474992353,Other,20,Kano,High,2022-08-01,Crypto,1019,33.47568988173456,194.04409656526005,3.0
INV01098,5,52464.75,10492.95,3294.83,658.966,2024-01-30,2024-06-30,152,False,38.0,6.280083294021225,Male,27,Enugu,Medium,2023-08-02,Mutual Fund,653,21.45203679369251,153.5905439509954,0.0
INV01099,4,39745.03,9936.2575,6086.16,1521.54,2022-11-07,2024-12-29,783,False,261.0,15.313008947282214,Male,22,Enugu,Low,2022-03-05,Fixed Income,1168,38.370565045992116,158.61533424657534,1.0
INV01100,5,40195.53,8039.106,3742.4,748.48,2021-11-29,2024-04-11,864,True,216.0,9.310488006999783,Male,30,Lagos,Medium,2021-06-07,Mutual Fund,1439,47.273324572930356,79.16515357887421,0.0
INV01101,4,36664.12,9166.03,3569.98,892.495,2021-09-26,2024-11-24,1155,False,385.0,9.736985368801978,Female,32,Port Harcourt,Low,2021-04-15,Crypto,1492,49.01445466491458,72.8352487935657,1.0
INV01102,8,97146.54000000001,12143.317500000001,5044.4800000000005,630.5600000000001,2023-05-01,2024-12-11,590,False,84.28571428571429,5.192650196291088,Female,50,Enugu,Medium,2023-04-26,Fixed Income,751,24.67148488830486,204.46600692410124,0.0
INV01103,2,16478.15,8239.075,598.98,299.49,2024-01-06,2024-11-05,304,False,304.0,3.6349954333465826,Female,54,Enugu,Medium,2020-11-01,Crypto,1657,54.43495400788436,11.003591550995777,1.0
INV01104,1,5960.34,5960.34,799.33,799.33,2023-07-20,2023-07-20,0,True,,13.410812134878212,Other,45,Enugu,Low,2023-06-12,Stocks,704,23.127463863337713,34.56193920454546,
INV01105,8,95186.44,11898.305,8541.63,1067.70375,2022-10-04,2024-01-09,462,True,66.0,8.973578589555402,Male,62,Enugu,Low,2022-08-20,Fixed Income,1000,32.8515111695138,260.00721719999996,0.0
INV01106,4,20142.15,5035.5375,1320.58,330.145,2022-02-05,2024-06-26,872,False,290.6666666666667,6.556301090002805,Male,63,Lagos,High,2021-08-03,Fixed Income,1382,45.400788436268066,29.08716005788712,1.0
INV01107,3,36572.130000000005,12190.710000000001,-3485.92,-1161.9733333333334,2022-11-20,2024-06-02,560,False,280.0,-9.53162968632125,Male,36,Lagos,Medium,2021-08-26,Crypto,1359,44.645203679369246,-78.08050389992643,1.0
INV01108,2,41987.950000000004,20993.975000000002,7482.06,3741.03,2024-04-11,2024-12-16,249,False,249.0,17.819541082620134,Female,27,Enugu,Medium,2023-12-18,Crypto,515,16.918528252299605,442.24059495145633,3.0
INV01109,3,43139.850000000006,14379.950000000003,1948.49,649.4966666666667,2024-04-04,2024-08-09,127,False,63.5,4.516682371403702,Male,63,Port Harcourt,Low,2023-11-11,Fixed Income,552,18.134034165571617,107.44933985507247,3.0
INV01110,5,81733.17,16346.634,7625.24,1525.048,2021-04-18,2024-07-13,1182,False,295.5,9.329431367950123,Female,49,Abuja,Medium,2020-06-26,Real Estate,1785,58.63994743758212,130.03490509803922,3.0
INV01111,1,20476.86,20476.86,762.08,762.08,2024-03-08,2024-03-08,0,True,,3.721664356742196,Male,54,Abuja,Low,2022-01-11,Fixed Income,1221,40.11169513797635,18.99894774774775,
INV01112,5,41333.479999999996,8266.696,12156.66,2431.332,2020-10-06,2024-09-01,1426,False,356.5,29.411169831332863,Other,49,Kano,Low,2020-04-09,Crypto,1863,61.202365308804204,198.63055845410628,2.0
INV01113,3,27953.03,9317.676666666666,-8988.34,-2996.1133333333332,2022-12-11,2024-10-07,666,False,333.0,-32.155154557484465,Female,24,Port Harcourt,High,2022-07-28,Mutual Fund,1023,33.60709592641261,-267.45363597262957,1.0
INV01114,5,63950.52,12790.104,14394.54,2878.9080000000004,2023-05-10,2024-08-23,471,False,117.75,22.50887092083067,Male,51,Abuja,Low,2020-06-30,Crypto,1781,58.50854139290407,246.02459157776534,0.0
INV01115,3,16254.61,5418.203333333334,1642.45,547.4833333333333,2023-06-28,2024-12-27,548,False,274.0,10.104518041343349,Female,41,Lagos,Low,2023-04-04,Fixed Income,773,25.394218134034166,64.67810866752912,1.0
INV01116,4,13521.279999999999,3380.3199999999997,2521.5499999999997,630.3874999999999,2022-12-21,2024-09-24,643,False,214.33333333333334,18.648752189141856,Male,47,Lagos,Low,2021-10-31,Crypto,1293,42.47700394218134,59.36270843000773,1.0
INV01117,3,22581.9,7527.3,2630.07,876.69,2024-04-16,2024-10-13,180,False,90.0,11.646805627515842,Female,32,Abuja,High,2022-10-18,Fixed Income,941,30.913272010512483,85.07899128586611,1.0
INV01118,7,118921.09000000001,16988.727142857144,9894.21,1413.4585714285713,2023-11-21,2024-12-27,402,False,67.0,8.319979240015375,Female,62,Abuja,Low,2023-09-11,Mutual Fund,613,20.13797634691196,491.3209663947797,0.0
INV01119,2,7846.2,3923.1,446.05,223.025,2022-12-15,2023-02-25,72,True,72.0,5.684917539700747,Female,51,Lagos,Low,2021-12-19,Fixed Income,1244,40.86727989487516,10.914599678456593,1.0
INV01120,5,55314.83,11062.966,7575.62,1515.124,2020-12-05,2024-02-26,1178,True,294.5,13.69545924664326,Female,23,Enugu,Medium,2020-02-27,Mutual Fund,1905,62.582128777923785,121.05085186351705,0.0
INV01121,5,65792.53,13158.506,2478.3900000000003,495.67800000000005,2022-01-23,2024-04-22,820,True,205.0,3.766977801279264,Male,44,Port Harcourt,Medium,2020-03-24,Fixed Income,1879,61.727989487516425,40.15018179882917,0.0
INV01122,5,58396.119999999995,11679.223999999998,12926.64,2585.328,2021-11-18,2024-02-28,832,True,208.0,22.136128222217504,Female,32,Enugu,High,2021-01-31,Stocks,1566,51.4454664914586,251.26878773946362,0.0
INV01123,10,70144.31999999999,7014.431999999999,6606.3,660.63,2020-06-27,2024-08-30,1525,False,169.44444444444446,9.41815388615928,Female,54,Enugu,Medium,2020-03-08,Crypto,1895,62.253613666228645,106.11914089709764,0.0
INV01124,6,60239.969999999994,10039.994999999999,27284.76,4547.46,2021-12-26,2024-12-09,1079,False,215.8,45.29344885131915,Female,24,Lagos,High,2021-11-23,Mutual Fund,1270,41.72141918528252,653.974877480315,2.0
INV01125,4,36542.83,9135.7075,6298.55,1574.6375,2023-12-27,2024-08-21,238,False,79.33333333333333,17.236076133129263,Female,25,Lagos,High,2023-12-12,Crypto,521,17.115637319316686,367.99973512476015,0.0
INV01126,4,51783.81,12945.9525,-9995.19,-2498.7975,2023-09-14,2024-10-19,401,False,133.66666666666666,-19.301766324262353,Male,47,Enugu,Low,2023-04-25,Crypto,752,24.704336399474375,-404.59253138297873,3.0
INV01127,7,40854.770000000004,5836.395714285715,13094.109999999999,1870.5871428571427,2021-04-30,2024-03-01,1036,True,172.66666666666666,32.05038236661226,Male,28,Kano,High,2020-06-14,Crypto,1797,59.03416557161629,221.80562515303282,0.0
INV01129,2,5957.33,2978.665,667.05,333.525,2023-08-21,2024-06-06,290,False,290.0,11.197130258018273,Male,69,Lagos,Low,2022-06-26,Crypto,1055,34.65834428383705,19.246447393364928,1.0
INV01130,1,12956.74,12956.74,571.33,571.33,2021-05-02,2021-05-02,0,True,,4.40951967856112,Female,25,Kano,Low,2020-07-24,Stocks,1757,57.72010512483574,9.898284120660218,
INV01132,2,18969.44,9484.72,2316.58,1158.29,2024-02-02,2024-05-10,98,True,98.0,12.212168624904058,Male,55,Lagos,Low,2023-11-22,Crypto,541,17.772667542706962,130.34509279112754,1.0
INV01133,5,12335.48,2467.096,2683.9,536.78,2021-01-12,2024-02-22,1136,True,284.0,21.757564359068315,Male,45,Kano,Medium,2020-12-10,Crypto,1618,53.153745072273324,50.49314956736712,1.0
INV01134,4,38135.5,9533.875,2467.86,616.965,2022-11-12,2024-09-23,681,False,227.0,6.471293152049927,Female,22,Abuja,Medium,2020-10-01,Crypto,1688,55.45335085413929,44.50335213270142,1.0
INV01135,2,27102.84,13551.42,946.3800000000001,473.19000000000005,2022-04-23,2022-10-12,172,True,172.0,3.4918111902664077,Male,20,Abuja,Medium,2020-05-03,Fixed Income,1839,60.41392904073587,15.664930505709627,3.0
